Date,Rainfall,Tmax,Tmin,speed
20200105,2.47,29.6,18.9,3.67
20200106,7.66,26.9,18.7,2.79
20200107,1.11,29.3,18.0,2.92
20200108,1.86,27.7,18.0,3.42
20200109,1.07,28.7,17.8,2
20200110,4.17,28.8,17.4,1.96
20200111,7.81,27.0,18.4,0.96
20200112,2.77,25.1,18.2,2.25
20200113,3.39,25.9,17.9,2.38
20200114,1.45,27.7,17.4,1.08
20200115,0.11,29.8,17.9,2.25
20200116,0.02,29.6,19.0,2.33
20200117,0.00,29.3,20.1,1.88
20200118,0.00,29.6,19.5,1.71
20200119,0.40,28.3,19.1,0.67
20200120,0.07,29.8,18.5,0.96
20200121,0.00,29.4,17.6,1.25
20200122,0.00,28.6,17.8,0.88
20200123,0.00,28.8,18.5,1.17
20200124,0.00,28.0,19.0,1.65
20200125,7.13,28.5,18.0,1.5
20200126,3.00,28.5,18.6,0.79
20200127,24.44,27.9,18.7,3
20200128,7.58,27.4,17.9,1.71
20200129,14.42,26.0,17.9,1.92
20200130,3.33,26.8,17.3,2.71
20200131,2.95,26.6,17.8,1.42
20200201,1.66,25.3,17.7,3.63
20200202,0.63,28.9,17.8,4.5
20200203,5.81,27.3,19.4,0.21
20200204,7.14,27.9,18.6,0.63
20200205,8.11,27.7,18.3,1.67
20200206,0.00,26.8,19.2,4.21
20200207,0.04,29.5,18.8,5.46
20200208,0.04,31.0,19.6,9.33
20200209,0.00,31.4,19.6,7.04
20200210,0.00,30.8,19.5,2.54
20200211,0.06,30.6,20.4,2.63
20200212,2.16,30.2,20.3,3.83
20200213,0.43,28.6,17.0,5.46
20200214,1.23,29.9,20.4,2.92
20200215,2.48,30.0,19.5,3.92
20200216,3.41,29.7,19.3,2
20200217,2.18,31.4,20.4,4.17
20200218,0.15,30.4,20.3,8.63
20200219,2.22,30.0,19.8,5.92
20200220,0.31,30.4,19.6,3.13
20200221,0.81,30.3,20.3,2.54
20200222,1.39,30.1,19.8,2
20200223,0.00,30.9,20.3,6.13
20200224,0.00,30.5,21.1,4.08
20200225,1.07,29.6,21.0,5.21
20200226,4.80,30.0,20.1,3.38
20200227,5.53,29.8,19.8,3.13
20200228,2.15,29.2,19.9,1.79
20200229,9.81,29.7,19.5,3.25
20200301,2.44,28.0,20.6,2.88
20200302,3.56,28.5,19.4,1.04
20200303,23.91,29.6,20.5,2.33
20200304,10.89,27.5,19.4,1.21
20200305,1.08,29.7,20.2,2.96
20200306,7.79,30.9,22.0,3.42
20200307,1.36,31.0,22.0,1.17
20200308,5.05,31.4,23.2,2.58
20200309,9.10,27.1,22.2,0.83
20200310,4.92,28.4,20.4,3.33
20200311,9.88,30.7,22.0,7.92
20200312,20.37,28.2,20.9,9.04
20200313,5.69,27.7,19.6,3.54
20200314,3.18,29.4,20.7,3.33
20200315,20.06,30.9,22.2,1.92
20200316,0.07,27.5,18.9,1.21
20200317,2.48,29.1,21.8,4.29
20200318,13.35,29.1,22.1,2.08
20200319,6.89,28.5,20.3,3.83
20200320,10.37,29.7,20.5,6.79
20200321,0.39,30.9,20.4,5.13
20200322,10.52,29.5,21.0,3.67
20200323,7.02,28.9,19.0,5.08
20200324,26.75,29.3,19.1,7.83
20200325,15.22,27.7,18.0,5
20200326,0.00,28.5,18.5,2.42
20200327,12.82,29.0,19.4,1.88
20200328,23.00,27.4,18.0,4.04
20200329,23.96,26.9,17.6,5.92
20200330,11.04,29.9,17.8,7.08
20200331,3.93,30.0,18.2,4.5
20200401,9.42,31.4,18.8,3.75
20200402,2.71,30.3,19.1,1.38
20200403,2.47,30.0,20.0,1.25
20200404,2.04,30.7,19.5,0.96
20200405,1.13,30.7,20.1,1.71
20200406,1.12,29.1,20.7,0.57
20200407,0.00,29.8,20.2,1.17
20200408,0.38,31.6,20.8,1.08
20200409,0.00,31.0,20.0,1.42
20200410,0.03,30.5,20.4,1.42
20200411,5.98,30.8,19.7,3.33
20200412,5.18,30.4,20.3,1.29
20200413,9.46,27.6,19.8,1
20200414,15.29,27.0,19.7,0.63
20200415,10.11,28.9,18.4,9.29
20200416,6.15,30.1,19.1,6.08
20200417,10.24,28.9,18.6,11.25
20200418,9.45,25.6,18.6,5.54
20200419,7.82,27.4,17.4,2.08
20200420,12.38,25.3,17.8,6.96
20200421,9.42,26.2,17.4,7.46
20200422,27.16,27.4,18.4,7.92
20200423,10.47,26.4,17.3,4.38
20200424,0.01,27.9,18.1,4.13
20200425,4.10,28.5,19.0,6.21
20200426,1.55,30.0,18.3,8.21
20200427,4.55,28.6,18.0,9.79
20200428,19.11,28.6,18.3,5.21
20200429,17.65,27.5,18.3,4.71
20200430,4.79,28.9,17.9,4.79
20200501,13.62,28.8,18.1,4.21
20200502,41.36,28.0,19.0,4.67
20200503,6.10,29.0,17.3,2.13
20200504,4.07,29.1,18.7,3.54
20200505,7.78,27.4,18.7,2.29
20200506,6.78,28.2,19.3,4.71
20200507,4.10,29.2,18.9,3.92
20200508,5.92,28.7,19.0,5.42
20200509,20.63,27.9,18.2,3.63
20200510,10.32,27.6,18.7,6.21
20200511,7.43,29.0,18.8,6.42
20200512,6.19,27.7,19.6,5.21
20200513,21.81,28.8,19.1,2.08
20200514,16.94,29.1,12.7,4.17
20200515,13.13,28.6,20.3,7.13
20200516,7.73,26.7,19.4,6.83
20200517,3.75,29.3,19.7,5.29
20200518,2.37,28.9,18.9,8.75
20200519,4.70,28.3,21.7,7.88
20200520,4.69,29.3,20.3,8.71
20200521,6.99,29.1,20.2,7.75
20200522,4.10,28.6,20.3,12.13
20200523,19.65,27.9,19.0,8.67
20200524,2.74,27.1,-19.8,5.92
20200525,6.00,28.7,19.9,4.75
20200526,4.64,28.8,12.5,5.38
20200527,0.86,29.8,20.7,6.58
20200528,2.55,29.9,20.2,5.54
20200529,0.00,28.2,20.7,8.42
20200530,1.64,29.1,18.9,3.96
20200531,1.46,28.6,18.6,7.79
20200601,1.59,28.4,17.9,2.96
20200602,9.85,29.7,19.0,1.25
20200603,4.86,28.7,18.7,2
20200604,1.86,28.2,20.1,1.54
20200605,0.00,29.1,18.5,3.17
20200606,1.76,29.5,18.9,3.58
20200607,3.32,29.9,18.9,1.54
20200608,7.38,25.9,19.1,3.46
20200609,9.65,28.0,18.5,2
20200610,5.80,23.1,11.6,1.67
20200611,0.00,27.2,18.4,0.25
20200612,0.00,26.0,18.3,1.38
20200613,0.06,27.1,18.2,2.63
20200614,17.72,28.6,17.8,5.96
20200615,0.00,27.2,17.0,7.46
20200616,0.00,28.3,17.7,4.46
20200617,0.18,29.0,18.1,5.33
20200618,1.25,28.3,17.9,3.13
20200619,0.02,28.3,17.9,11.17
20200620,0.01,27.7,18.7,10.17
20200621,0.63,27.4,5.1,11.13
20200622,0.97,26.5,19.2,4.79
20200623,3.34,28.2,18.8,7.08
20200624,0.01,28.3,18.4,10.21
20200625,5.99,28.2,18.8,9.04
20200626,4.57,27.9,18.8,7.08
20200627,1.99,27.6,-2.7,9.14
20200628,1.64,28.4,18.0,8.33
20200629,0.00,29.5,18.7,8.88
20200630,8.06,29.5,18.4,6.25
20200701,0.15,29.2,18.8,4.88
20200702,0.00,28.5,18.6,8.21
20200703,0.00,28.8,18.5,2.42
20200704,0.53,27.9,18.3,9.21
20200705,6.19,28.4,20.6,11
20200706,0.30,25.2,18.1,12.5
20200707,0.85,27.1,18.2,4.38
20200708,2.65,28.0,17.7,3.29
20200709,0.00,29.4,18.1,5.21
20200710,5.06,29.7,19.0,5.96
20200711,6.66,28.4,17.3,2.08
20200712,1.39,28.3,17.3,4.5
20200713,3.20,26.4,18.4,4.04
20200714,1.35,26.1,18.1,2.75
20200715,0.01,28.1,18.4,7.08
20200716,0.38,26.6,19.5,6.58
20200717,0.37,27.5,19.6,5.63
20200718,0.00,25.5,19.8,6.46
20200719,0.00,27.5,17.3,6.83
20200720,1.91,25.0,19.3,7.88
20200721,0.14,27.6,19.7,7.08
20200722,1.63,28.3,21.2,9.25
20200723,0.02,27.5,7.5,17.38
20200724,0.00,27.4,19.8,10.96
20200725,0.00,30.0,19.9,5.25
20200726,1.54,28.3,19.5,4.13
20200727,0.00,27.8,19.3,6
20200728,2.74,26.3,19.9,2.33
20200729,1.60,28.6,19.1,8.54
20200730,0.75,28.9,21.0,3.96
20200731,0.00,30.0,20.6,1.83
20200801,0.00,31.2,20.5,2.08
20200802,0.00,31.0,21.3,2.5
20200803,0.53,30.5,20.7,3.46
20200804,0.36,30.3,-11.3,2.79
20200805,0.00,34.1,20.8,3.17
20200806,1.56,31.2,21.1,6.33
20200807,0.00,30.1,22.3,8.63
20200808,0.66,30.8,22.1,5.63
20200809,0.01,29.8,21.1,7.17
20200810,6.94,31.1,19.5,7.29
20200811,0.00,29.9,20.7,7.54
20200812,2.73,29.2,21.3,8.13
20200813,0.46,29.6,20.7,11.17
20200814,1.56,29.7,22.6,7.96
20200815,0.28,29.8,21.0,9.71
20200816,0.00,31.2,22.0,6
20200817,1.80,31.5,22.3,7.42
20200818,2.76,30.4,14.5,4.25
20200819,6.66,31.5,21.1,6.46
20200820,13.82,31.8,21.9,2.29
20200821,3.52,30.3,20.0,1.04
20200822,0.16,31.6,21.2,3.5
20200823,0.61,31.4,20.4,5.5
20200824,1.50,27.9,20.8,3.79
20200825,1.83,30.4,19.3,2.75
20200826,1.98,31.1,19.7,2.17
20200827,0.00,31.2,20.2,4.96
20200828,0.06,30.2,21.9,2.17
20200829,12.50,29.2,21.8,4.29
20200830,5.81,30.0,19.0,5.46
20200831,2.74,30.4,21.2,6.04
20200901,2.06,29.6,19.7,8.04
20200902,0.61,29.9,20.1,5.21
20200903,0.61,29.2,20.8,4.13
20200904,0.00,27.8,21.8,1.5
20200905,0.00,28.4,20.8,5.08
20200906,29.08,27.9,20.6,5.75
20200907,6.13,25.4,18.7,4.92
20200908,3.21,27.8,18.9,6.58
20200909,10.33,28.5,19.7,4
20200910,0.22,29.5,20.0,4.42
20200911,9.95,30.1,21.6,5.21
20200912,6.98,28.3,20.9,6.75
20200913,1.91,30.4,21.2,6.29
20200914,1.66,28.7,21.6,3.75
20200915,1.46,30.3,5.6,1.17
20200916,0.05,30.0,22.4,0.21
20200917,0.00,31.1,21.0,1.83
20200918,1.64,30.8,21.2,2.33
20200919,0.03,29.3,20.6,3.46
20200920,0.18,29.8,20.3,3.17
20200921,0.02,28.9,21.6,1.63
20200922,9.51,28.6,21.9,4.96
20200923,0.30,29.7,19.6,6.54
20200924,4.16,29.3,20.6,2.38
20200925,0.12,25.8,20.7,2.25
20200926,0.01,26.4,20.9,2.54
20200927,9.13,28.4,19.3,4.42
20200928,5.63,27.3,20.1,2.58
20200929,1.72,28.4,20.3,1.04
20200930,4.54,28.0,20.1,0.83
20201001,0.00,28.6,19.4,3.25
20201002,0.00,29.4,20.0,3.42
20201003,13.35,31.7,20.2,3.13
20201004,13.23,29.7,18.5,1.17
20201005,7.79,30.5,18.1,1.58
20201006,3.19,30.4,18.4,2.33
20201007,0.01,31.6,19.6,3.96
20201008,10.07,31.1,19.1,3.13
20201009,8.86,30.6,18.1,2.79
20201010,10.63,28.0,18.2,1.88
20201011,7.15,28.8,16.4,5.92
20201012,14.15,29.4,17.8,7.08
20201013,6.06,28.7,18.3,2.5
20201014,2.88,29.6,17.3,1.75
20201015,9.20,30.2,18.0,4.79
20201016,2.20,31.4,17.0,3.42
20201017,0.22,29.3,18.5,2.17
20201018,3.89,26.7,18.3,5.33
20201019,10.98,27.9,18.0,5.88
20201020,22.83,28.8,19.2,6.25
20201021,11.25,28.4,18.6,4.83
20201022,3.30,30.7,18.8,4.38
20201023,7.18,30.0,17.3,4.63
20201024,6.84,30.7,18.5,3.92
20201025,3.83,30.5,18.5,2.38
20201026,14.35,28.0,18.9,0.21
20201027,16.24,26.9,18.7,0.63
20201028,17.50,29.5,17.6,2.75
20201029,12.71,29.6,17.8,1.42
20201030,3.97,28.5,17.5,4.92
20201031,0.68,29.2,16.7,2.25
20201101,6.08,30.2,16.9,2.58
20201102,6.30,30.4,18.0,2.17
20201103,8.71,29.5,17.7,3.04
20201104,13.91,30.1,18.5,0.33
20201105,8.60,29.8,18.2,1.5
20201106,23.84,29.6,19.3,0.71
20201107,11.31,26.9,17.5,1.92
20201108,7.28,28.5,17.6,2.79
20201109,16.62,28.3,18.3,4.08
20201110,14.44,27.5,17.7,3.08
20201111,15.14,26.7,18.2,1.42
20201112,10.03,25.2,16.6,2.67
20201113,15.35,28.7,17.8,2.71
20201114,24.95,27.5,17.9,1.21
20201115,17.40,27.0,17.6,1.67
20201116,3.87,25.9,18.0,1.79
20201117,9.76,27.7,16.6,5.17
20201118,5.24,27.3,18.4,5.38
20201119,1.91,27.8,17.8,1.08
20201120,5.36,29.6,16.6,1.58
20201121,11.53,29.1,17.4,2
20201122,13.06,28.2,17.5,1.33
20201123,3.90,29.6,17.4,1
20201124,9.62,29.8,5.9,3.21
20201125,11.67,26.6,18.2,0.63
20201126,0.95,29.6,15.9,1.25
20201127,18.84,28.8,17.5,1.83
20201128,19.33,29.7,17.3,1
20201129,17.88,26.3,17.7,4.17
20201130,6.27,26.9,16.9,5
20201201,4.39,28.7,19.3,3.58
20201202,7.70,27.9,20.1,4.21
20201203,1.67,28.8,18.2,1.33
20201204,12.05,29.2,18.2,1.67
20201205,8.97,29.3,18.6,1.96
20201206,11.97,29.6,19.2,1
20201207,13.91,29.4,18.4,3.13
20201208,7.55,29.5,17.7,1.13
20201209,8.24,28.9,17.6,0.83
20201210,5.70,29.3,17.3,1.71
20201211,5.67,28.2,18.6,2.42
20201212,2.20,29.4,16.4,3.25
20201213,1.06,29.3,18.2,1.96
20201214,0.78,29.6,17.4,4.54
20201215,2.75,31.0,17.7,3.33
20201216,1.15,30.1,18.6,3.13
20201217,4.87,28.4,18.8,2.46
20201218,4.82,27.1,17.3,1.92
20201219,1.18,27.1,17.8,2.38
20201220,0.00,28.0,18.0,1.88
20201221,0.79,28.9,17.5,1.46
20201222,0.00,27.8,18.0,
20201223,0.31,28.4,17.9,
20201224,1.36,27.6,18.9,
20201225,0.71,29.3,18.5,
20201226,1.88,28.0,18.8,
20201227,0.43,28.3,18.7,
20201228,0.04,28.1,17.9,
20201229,0.13,29.0,17.6,
20201230,0.64,29.6,18.6,
20201231,15.86,26.3,18.7,
